Province,Year,T2M_mean,T2M_std,T2M_max,T2M_min,T2M_MAX_max,T2M_MIN_min,RH2M_mean,RH2M_std,CLOUD_AMT_mean,PRECTOTCORR_sum,PRECTOTCORR_max,PRECTOTCORR_std,GWETPROF_mean,CLRSKY_SFC_SW_DWN_mean,hot_day_sum,cold_day_sum,rainy_day_sum,heavy_rain_sum,dry_day_sum,GDD_sum,rain_intensity,dry_ratio,hot_ratio,PRECTOTCORR_sum_lag1,T2M_mean_lag1,GDD_sum_lag1,Commodity,Yield,Elevation,Landcover,Lat,Lon,Ndvi_mean,Soil_clay,Soil_ph,Soil_sand,Soil_soc
Bình Phước,2021,26.628849315068496,2.1226959821713023,32.46,19.99,40.72,13.52,80.91487671232876,11.866992930278752,76.50649315068493,1957.36,58.23,8.799814570203651,0.7885479452054794,24.10821917808219,58,0,193,28,88,6069.53,10.089484536082471,0.2410958904109589,0.1589041095890411,2167.5,27.690054644808743,6474.56,Lúa,3.6132075471698113,109.0,10,11.7332,106.9062,0.7159101449275362,34,5.1,43,0.4
Đắk Lắk,2021,22.905835616438356,2.130455421400345,27.33,14.89,33.86,10.96,85.02150684931506,6.323510394723631,73.36797260273973,2079.55,68.92,9.779917024103227,0.7695890410958903,24.709671232876715,0,0,189,27,73,4710.63,10.945,0.2,0.0,2315.82,23.528579234972675,4951.46,Lạc,1.6093882392814778,454.0,50,12.6667,108.0333,0.3828982608695652,38,6.5,35,0.4
Hà Giang,2023,20.103972602739727,5.373204310249787,28.68,5.92,36.96,-0.19,80.16249315068494,8.338671072217679,76.87493150684931,1017.72,36.75,5.077690596409421,0.6286301369863013,22.061424657534246,6,60,155,6,65,3728.53,6.523846153846154,0.1780821917808219,0.0164383561643835,1421.41,18.954849315068493,3324.98,Ngô,3.5190562613430125,104.0,10,22.8233,104.9836,0.4433026162790697,32,6.1,33,0.6
Bà Rịa - Vũng Tàu,2008,27.00655737704918,1.1813283239758612,30.62,23.05,36.16,19.82,80.66374316939891,8.437326651184572,72.32382513661203,1510.08,47.3,6.239243643232227,0.7268852459016394,24.00931693989071,12,0,204,11,67,6224.4,7.366243902439024,0.1835616438356164,0.0328767123287671,0.0,0.0,0.0,Sắn,23.11111111111111,7.0,50,10.4114,107.1358,0.3226844574780059,34,6.1,40,1.2
Thái Nguyên,2012,23.024371584699452,5.594307186031484,32.58,8.41,41.26,3.36,82.17953551912568,7.495357982812818,82.54489071038252,1638.23,72.6,9.504838300090196,0.7037978142076502,21.32398907103825,12,36,157,25,45,4771.45,10.368544303797467,0.1232876712328767,0.0328767123287671,1465.59,21.96268493150685,4376.54,Khoai lang,6.285714285714286,31.0,50,21.5939,105.8482,0.3295308139534884,32,6.1,41,0.2
Đắk Nông,2019,23.93495890410959,1.9898489121944487,29.01,17.74,37.78,13.09,81.16534246575343,11.288018115375928,65.59882191780822,2083.55,199.56,15.725886129027131,0.7876986301369863,24.33049315068493,27,0,149,32,101,5086.26,13.890333333333334,0.2767123287671232,0.073972602739726,1912.85,23.80964383561644,5040.52,Ngô,6.544444444444444,601.0,10,12.0,107.6833,0.4546028985507246,37,6.0,35,0.4
Ninh Bình,2018,23.89695890410959,5.087387907986619,30.69,9.02,35.06,5.75,84.29983561643836,6.402226216118452,80.31438356164384,2018.18,89.34,11.20155835659205,0.809972602739726,21.967863013698636,2,19,189,24,26,5073.61,10.622,0.0712328767123287,0.0054794520547945,2268.69,23.964438356164383,5097.02,Lúa,6.047619047619048,7.0,50,20.252,105.975,0.2851938953488372,28,5.9,42,0.2
Thanh Hóa,2021,23.718465753424656,5.262180308167384,30.87,9.19,37.08,5.54,84.84350684931508,5.369252744177682,79.59682191780821,1995.71,94.81,11.511172316308189,0.8316164383561644,21.94210958904109,8,17,178,29,45,5009.46,11.149217877094973,0.1232876712328767,0.021917808219178,1762.94,23.91898907103825,5094.35,Lúa mùa,5.510291595197256,11.0,50,19.8067,105.7767,0.2927501449275362,27,6.2,40,0.2
Hải Phòng,2016,23.17368852459016,5.444892069195041,29.82,4.54,33.42,3.39,83.8457650273224,6.851500652700217,78.67060109289618,2008.58,81.99,10.696509124810069,0.7632786885245902,21.3446174863388,0,21,181,28,47,4835.57,11.036153846153846,0.1287671232876712,0.0,1709.62,23.78210958904109,5030.47,Lúa,6.285135135135135,9.0,50,20.8449,106.6881,0.2207930232558139,28,5.9,39,0.2
Bắc Kạn,2014,20.533424657534248,5.803509221450092,28.7,6.25,36.54,0.73,83.37627397260275,6.711511910332509,80.54087671232877,1440.18,95.93,8.8265044396529,0.7980273972602739,21.520438356164384,1,66,160,12,68,3878.71,8.945217391304348,0.1863013698630137,0.0027397260273972,1525.7,20.39276712328767,3858.7,Chè,0.9486108608916826,248.0,10,22.2572,105.8589,0.6697401162790698,33,6.1,34,0.4
Bắc Ninh,2011,22.416986301369864,5.882227629196265,30.93,6.71,36.12,3.55,80.26794520547945,7.431728600870018,76.28942465753424,1609.91,74.43,8.593600963110386,0.6873972602739726,21.20449315068493,8,45,151,20,83,4536.74,10.591513157894738,0.2273972602739726,0.021917808219178,1361.75,23.764904109589043,5025.1,Lúa,6.350067842605156,6.0,50,21.1212,106.088,0.3873540697674418,25,5.5,45,0.6
Yên Bái,2015,23.97432876712329,5.5732063493553055,32.93,9.76,38.74,6.73,79.96391780821918,7.702689143939989,75.26438356164384,1467.03,54.3,7.1056549025518585,0.6361643835616438,21.80717808219178,46,23,171,17,59,5100.87,8.529244186046512,0.1616438356164383,0.1260273972602739,1427.58,23.051178082191782,4767.11,Sắn,19.354430379746837,41.0,50,21.7229,104.9113,0.3331296511627907,32,5.8,36,0.4
Hậu Giang,2021,26.906712328767124,1.6619320931983126,32.81,21.33,41.05,16.69,83.50309589041096,9.372815408714429,79.87715068493151,2458.78,96.91,11.26345559499341,0.8149041095890411,24.0521095890411,47,0,215,38,66,6170.95,11.383240740740742,0.1808219178082191,0.1287671232876712,2928.21,27.70174863387978,6478.84,Lúa,6.742857142857143,3.0,50,9.784,105.47,0.3991228985507246,36,5.6,35,0.0
Bến Tre,2015,27.857013698630137,1.6006776080013407,32.65,24.47,38.94,20.42,76.5992602739726,9.924828741605737,66.26728767123288,1157.92,42.51,5.310872174988746,0.6167123287671232,23.987753424657537,56,0,183,7,78,6517.81,6.29304347826087,0.2136986301369863,0.1534246575342465,1095.92,27.689068493150685,6456.51,Lúa hè thu,4.011173184357542,3.0,50,10.2448,106.3735,0.4122165217391305,28,5.9,47,0.4
Quảng Ninh,2011,22.716575342465752,5.568210994481147,30.99,9.09,34.69,7.82,81.23065753424657,8.309538911943221,74.61980821917808,1423.86,102.41,9.47115137484332,0.6767397260273972,21.364027397260276,0,7,142,17,77,4642.46,9.957062937062936,0.210958904109589,0.0,1274.18,23.86432876712329,5060.4800000000005,Khoai lang,5.911111111111111,274.0,10,21.1935,107.2,0.6572186046511628,37,5.4,37,0.4
Lâm Đồng,2021,24.79095890410959,1.739061547785994,29.03,19.14,36.59,13.3,84.23350684931506,9.322309368066255,76.36005479452054,1932.55,62.25,8.952415028425916,0.7455616438356164,24.37986301369863,24,0,192,27,96,5398.7,10.01321243523316,0.2630136986301369,0.0657534246575342,2104.88,25.95161202185793,5838.29,Lúa thu đông,2.846698460911554,844.0,10,11.5714,107.8091,0.6304655072463768,41,5.4,34,0.4
Bình Định,2011,26.372438356164384,2.311640948168646,30.54,21.42,33.69,20.8,81.78879452054794,5.32457186784008,69.11906849315068,1266.94,62.48,8.158625632227174,0.6563287671232877,23.4047397260274,0,0,151,15,13,5975.94,8.335131578947369,0.0356164383561643,0.0,2094.02,27.20695890410959,6280.54,Ngô,5.4625,27.0,10,13.782,109.2197,0.3502385507246376,31,6.1,43,0.2
Bắc Ninh,2016,23.555628415300543,5.586772343710687,30.65,4.17,35.89,2.94,82.97040983606557,6.212317776831874,77.93587431693989,1698.76,69.43,9.92805354996461,0.7694808743169399,21.36379781420765,6,29,154,21,48,4976.89,10.959741935483873,0.1315068493150684,0.0164383561643835,1608.41,24.19421917808219,5180.89,Lúa,6.201977401129944,6.0,50,21.1212,106.088,0.3873540697674418,25,5.5,45,0.6
Cao Bằng,2008,19.65071038251366,6.417609723445891,27.91,2.92,36.33,0.46,80.30098360655738,9.036077589748215,75.47860655737705,1622.2,78.32,9.1816826527904,0.6973497267759563,21.222267759562843,1,97,155,24,82,3645.28,10.398717948717948,0.2246575342465753,0.0027397260273972,0.0,0.0,0.0,Lúa đông xuân,5.081081081081081,196.0,50,22.6662,106.257,0.4415334302325581,30,6.0,34,0.4
Thái Nguyên,2016,23.061994535519126,5.709593331484216,30.9,4.22,36.46,1.77,82.5322131147541,6.405285169483314,80.29699453551913,1489.52,77.94,8.958863732482982,0.7539617486338798,21.48560109289617,7,40,150,20,55,4799.44,9.864370860927153,0.1506849315068493,0.0191780821917808,1613.04,23.58652054794521,4959.08,Chè,8.484698205226094,31.0,50,21.5939,105.8482,0.3295308139534884,32,6.1,41,0.2
Quảng Ninh,2017,23.902602739726028,4.797466143074746,30.12,13.07,32.02,10.94,83.7505205479452,7.795949744616947,81.58383561643835,2616.79,167.98,13.76524038648752,0.8246027397260275,21.85175342465753,0,0,215,30,39,5074.45,12.11476851851852,0.1068493150684931,0.0,2397.8,23.732704918032788,5032.24,Ngô,4.087719298245614,274.0,10,21.1935,107.2,0.6572186046511628,37,5.4,37,0.4
Quảng Trị,2012,24.80997267759563,3.046923397631168,30.2,16.17,36.46,14.67,86.17677595628416,4.737888494391089,75.735,1664.24,101.26,10.664115930328787,0.8007377049180328,23.054180327868853,3,0,168,19,19,5420.45,9.84757396449704,0.0520547945205479,0.0082191780821917,2633.9,23.68167123287671,4993.81,Lúa thu đông,6.916540847693404,1.0,80,16.75,107.1833,0.3368617391304347,28,5.4,41,0.6
Hà Tĩnh,2015,26.00608219178082,5.09137476240435,34.84,12.76,43.23,9.63,75.84380821917809,11.65613603047432,72.88068493150685,1155.6,108.44,8.539759972262845,0.6326849315068493,22.37978082191781,98,4,143,10,51,5842.22,8.024999999999999,0.1397260273972602,0.2684931506849315,1131.58,25.04882191780822,5492.82,Lúa hè thu,4.854761904761904,8.0,50,18.344,105.903,0.3118736231884058,31,5.5,39,0.6
Sơn La,2016,21.197677595628416,5.353454684352385,29.34,1.08,36.55,-0.25,77.37256830601093,9.188885660791664,67.73450819672132,1608.0,88.06,9.035883330805667,0.7974043715846996,22.37568306010929,6,67,181,18,50,4131.17,8.835164835164836,0.136986301369863,0.0164383561643835,1418.06,21.471561643835617,4198.23,Lúa,3.537717601547389,607.0,50,21.3289,103.9123,0.5008927325581395,36,6.0,36,0.4
Bình Dương,2018,27.679534246575344,1.8973949903778,33.06,23.87,41.51,16.96,77.08391780821918,13.08075084143277,75.7277808219178,1396.02,79.03,6.980774874098298,0.641013698630137,23.91512328767124,95,0,177,10,72,6453.03,7.842808988764045,0.1972602739726027,0.2602739726027397,1202.31,27.5573698630137,6408.44,Ngô,2.0,58.0,10,11.197,106.7081,0.6092527536231884,26,5.3,52,0.4
Hậu Giang,2011,26.99517808219178,1.4512182391150723,30.64,22.62,38.1,18.3,80.5125205479452,8.204763438389547,78.54038356164384,1310.38,46.2,6.34511837486332,0.697890410958904,23.69413698630137,44,0,179,13,88,6203.24,7.279888888888889,0.2410958904109589,0.1205479452054794,1226.94,28.059123287671238,6591.58,Lúa,5.305594734367654,3.0,50,9.784,105.47,0.3991228985507246,36,5.6,35,0.0
Sóc Trăng,2013,27.31290410958904,1.593994327657399,32.82,23.01,39.11,19.84,80.48991780821918,8.902213037848938,78.68731506849315,1474.43,37.64,6.76763362574895,0.7637260273972603,23.75093150684932,34,0,167,19,99,6319.21,8.776369047619047,0.2712328767123287,0.0931506849315068,1599.99,27.20773224043716,6298.03,Lúa đông xuân,6.604387827317764,-1.0,40,9.5664,105.8764,0.5491060869565217,32,6.1,34,0.6
Kiên Giang,2010,28.403835616438357,2.063182507878521,33.2,23.66,39.7,20.24,76.08693150684931,11.36482871702314,72.13580821917809,1124.34,43.68,5.570625161293939,0.7372054794520547,24.00049315068493,100,0,177,7,83,6717.4,6.316516853932584,0.2273972602739726,0.273972602739726,1178.93,27.503150684931505,6388.65,Sắn,19.25,8.0,40,9.9167,105.15,0.5305359420289855,39,5.1,27,0.8
Hòa Bình,2014,23.02202739726028,5.581337205298324,30.85,9.07,37.32,2.7,84.09043835616438,5.866137207855088,76.98838356164383,1444.56,62.62,8.058991577027305,0.7877260273972603,21.52205479452055,6,40,164,15,71,4754.68,8.754909090909091,0.1945205479452054,0.0164383561643835,1982.14,22.78978082191781,4678.15,Lúa,5.321782178217822,28.0,50,20.8172,105.3376,0.2956313953488372,32,6.1,37,0.6
Hậu Giang,2019,27.33641095890411,1.8240847459257823,32.67,22.56,40.48,17.28,81.6321095890411,10.321593799379333,70.95665753424657,2165.62,63.55,9.662905557727052,0.7842739726027397,23.90254794520548,64,0,193,32,89,6327.79,11.162989690721648,0.2438356164383561,0.1753424657534246,2112.46,27.07284931506849,6231.59,Lúa,6.420193778684345,3.0,50,9.784,105.47,0.3991228985507246,36,5.6,35,0.0
Thái Bình,2019,24.73065753424658,4.5783112205697645,31.01,10.76,36.9,7.45,84.82564383561645,5.9358087698239785,77.43958904109589,1566.94,54.55,7.581574187225581,0.808931506849315,21.56794520547945,1,10,195,18,33,5376.69,7.994591836734694,0.0904109589041095,0.0027397260273972,2018.18,23.89695890410959,5073.61,Lúa đông xuân,7.128865979381444,6.0,50,20.4463,106.3364,0.2566389534883721,27,5.6,42,0.2
Phú Yên,2022,26.67517808219178,1.692143053587375,29.32,22.62,31.79,21.6,83.43950684931507,3.7360718305684673,73.21027397260274,2592.2,129.3,13.17113500844967,0.8528493150684932,23.64898630136986,0,0,252,34,0,6086.44,10.24584980237154,0.0,0.0,2802.15,26.671616438356164,6085.14,Lúa,6.52972972972973,49.0,50,13.0833,109.3,0.4346776811594203,32,5.9,40,0.2
Vĩnh Phúc,2015,23.58652054794521,5.329050046548174,31.73,10.23,38.17,5.54,83.1109589041096,5.695890210210173,80.55060273972603,1613.04,62.71,8.389731527026916,0.7168219178082191,21.476438356164383,20,29,171,22,61,4959.08,9.37813953488372,0.1671232876712328,0.0547945205479452,1418.84,22.738630136986306,4651.69,Lúa,5.589041095890411,33.0,10,21.3614,105.5401,0.4950447674418605,28,5.7,43,0.4
Đắk Nông,2011,24.17076712328767,1.6365069215895929,28.73,18.88,37.41,14.74,75.21375342465754,11.847351509775372,76.76873972602739,827.82,30.55,4.244236829364763,0.6667123287671233,24.12298630136986,21,0,139,4,89,5172.33,5.913,0.2438356164383561,0.0575342465753424,939.93,25.284109589041098,5578.7,Lúa,5.276422764227643,601.0,10,12.0,107.6833,0.4546028985507246,37,6.0,35,0.4
Nam Định,2009,23.940767123287667,4.84458119885742,30.37,10.73,35.87,7.04,83.11131506849316,6.682600206401026,72.51093150684932,1407.67,68.29,8.557118872204907,0.7445753424657534,21.563561643835616,1,13,141,17,101,5088.38,9.913169014084508,0.2767123287671232,0.0027397260273972,1697.4,23.17292349726776,4825.01,Lúa mùa,4.48692403486924,7.0,50,20.423,106.168,0.2832575581395349,30,5.9,43,0.2
An Giang,2008,27.51683060109289,1.663703842435604,32.54,22.69,39.96,19.11,77.84948087431694,11.807556879210804,79.34592896174864,1207.24,45.14,5.220705023288537,0.6820218579234972,23.407622950819672,72,0,198,6,64,6411.16,6.066532663316583,0.1753424657534246,0.1972602739726027,0.0,0.0,0.0,Sắn,23.9,-1.0,40,10.5149,105.1132,0.5879285294117648,44,5.5,27,1.2
Thái Bình,2022,23.6454794520548,5.00829675405093,30.05,8.55,34.02,6.49,84.83186301369864,6.10361798965178,78.02553424657535,2198.57,104.56,11.28154516065073,0.8573150684931508,21.99221917808219,0,13,197,30,40,4982.21,11.10388888888889,0.1095890410958904,0.0,1944.94,24.043780821917807,5126.57,Lúa mùa,5.984210526315789,6.0,50,20.4463,106.3364,0.2566389534883721,27,5.6,42,0.2
Hà Tĩnh,2016,25.268032786885247,5.521755722273154,35.17,7.32,42.89,5.89,78.43674863387977,11.257335073688608,77.22199453551913,2696.25,275.1,21.50825315692942,0.7229234972677595,22.10016393442623,87,8,177,32,28,5593.33,15.14747191011236,0.0767123287671232,0.2383561643835616,1155.6,26.00608219178082,5842.22,Ngô,3.6979166666666665,8.0,50,18.344,105.903,0.3118736231884058,31,5.5,39,0.6
Bạc Liêu,2020,27.690464480874315,1.4737046980623705,31.65,21.97,38.62,19.66,80.03986338797814,9.670024449710509,74.72387978142076,2656.14,249.01,18.020702186110423,0.7748907103825137,24.04226775956284,50,0,217,32,58,6474.71,12.184128440366973,0.1589041095890411,0.136986301369863,2142.43,27.46290410958904,6373.96,Lúa đông xuân,7.667368421052632,4.0,50,9.2825,105.7261,0.295888115942029,31,5.5,44,0.2
Phú Thọ,2016,23.565,5.878885494507806,32.0,3.5,39.39,0.86,79.04745901639345,7.410984948660645,80.29699453551913,1528.72,76.52,8.796384052162754,0.6451092896174864,21.48560109289617,45,29,174,18,44,4985.34,8.735542857142857,0.1205479452054794,0.1232876712328767,1467.03,23.97432876712329,5100.87,Lúa,5.512555391432792,23.0,40,21.3232,105.213,0.3124348837209302,28,6.2,39,0.6
Kiên Giang,2019,27.883123287671232,1.7045063410344146,32.87,23.31,39.23,18.75,79.94265753424658,9.754395926767115,70.95665753424657,2177.28,68.54,9.527200924904196,0.8106575342465753,23.90254794520548,58,0,216,26,38,6527.34,10.033548387096776,0.1041095890410958,0.1589041095890411,2177.47,27.520054794520547,6394.82,Lúa mùa,4.981279251170047,8.0,40,9.9167,105.15,0.5305359420289855,39,5.1,27,0.8
Lai Châu,2018,20.11358904109589,5.021432635191845,27.63,5.09,35.92,1.88,81.57052054794521,6.157807561060575,76.33731506849315,2161.86,69.33,10.242491530470929,0.9087123287671232,22.88471232876712,1,52,202,26,26,3753.51,10.649556650246303,0.0712328767123287,0.0027397260273972,2045.79,19.97282191780822,3654.99,Lạc,1.1128358208955225,950.0,60,22.3934,103.4712,0.4966909883720931,38,5.9,33,0.6
Sơn La,2023,21.482,4.97559606015663,29.5,7.52,36.86,1.63,78.89983561643835,7.643708177198978,64.20202739726028,1363.3,40.08,6.690386847027475,0.8109315068493151,22.452465753424654,6,47,171,18,68,4205.12,7.926162790697674,0.1863013698630137,0.0164383561643835,2161.58,20.607479452054797,3892.08,Lúa,4.229979466119096,607.0,50,21.3289,103.9123,0.5008927325581395,36,6.0,36,0.4
An Giang,2017,27.537945205479453,1.4738043756376364,31.51,20.84,38.98,16.39,80.87986301369864,8.271653284447208,82.20663013698629,1586.82,44.92,6.388051159079671,0.7233972602739727,23.617671232876717,50,0,204,13,34,6401.35,7.740585365853658,0.0931506849315068,0.136986301369863,1452.5,28.49877049180328,6770.55,Sắn,20.357142857142858,-1.0,40,10.5149,105.1132,0.5879285294117648,44,5.5,27,1.2
Hà Giang,2008,18.390409836065576,6.001845797940757,26.91,3.86,35.36,-0.31,80.44306010928962,8.518633753192741,80.81953551912568,1404.96,51.72,7.476321997084337,0.6630601092896174,21.654699453551917,1,110,156,19,67,3179.42,8.948789808917198,0.1835616438356164,0.0027397260273972,0.0,0.0,0.0,Lúa đông xuân,4.663157894736842,104.0,10,22.8233,104.9836,0.4433026162790697,32,6.1,33,0.6
Quảng Ngãi,2015,25.6407397260274,3.0851980453083803,31.56,16.82,37.75,14.52,79.41380821917808,7.029959671655084,57.82120547945206,1311.46,107.75,9.604430142579574,0.6404109589041096,23.325342465753423,40,0,167,15,39,5708.87,7.806309523809524,0.1068493150684931,0.1095890410958904,969.59,25.492027397260276,5654.59,Lúa,5.647291941875825,10.0,50,15.12,108.8,0.3424921739130435,32,6.0,42,0.4
An Giang,2015,28.365506849315068,1.7376980725370852,32.58,24.59,39.87,17.69,74.02230136986302,12.23556867673065,67.68367123287672,1095.19,34.7,5.377599141855334,0.6482191780821918,23.310931506849315,108,0,152,9,79,6703.41,7.158104575163399,0.2164383561643835,0.2958904109589041,957.96,28.33909589041096,6693.77,Sắn,22.0,-1.0,40,10.5149,105.1132,0.5879285294117648,44,5.5,27,1.2
Ninh Bình,2015,24.549260273972603,4.965443413981874,32.28,12.32,37.8,8.5,83.74868493150684,5.322186242298542,77.77780821917808,1559.91,62.8,8.30350831662697,0.7174794520547945,21.65046575342466,12,4,191,18,34,5310.48,8.12453125,0.0931506849315068,0.0328767123287671,1489.05,23.78857534246575,5032.83,Lúa,5.994955863808323,7.0,50,20.252,105.975,0.2851938953488372,28,5.9,42,0.2
Lào Cai,2015,20.490876712328767,5.152355302512613,27.89,5.38,33.75,2.66,79.20750684931507,8.876098451018793,72.26635616438357,1708.27,57.62,8.80482071482787,0.8634246575342467,22.78575342465753,0,60,183,22,53,3851.77,9.28407608695652,0.1452054794520547,0.0,1753.75,20.00194520547945,3686.04,Khoai lang,6.0,84.0,50,22.4856,103.9707,0.4025273255813953,32,6.6,34,0.4
Điện Biên,2021,20.32419178082192,4.682264082806634,26.53,4.59,32.87,1.7,84.77824657534246,6.198303666780708,69.86665753424658,1963.84,53.84,7.853728229651414,0.8495068493150685,22.501506849315067,0,54,215,22,51,3790.97,9.091851851851851,0.1397260273972602,0.0,1956.47,20.652650273224044,3903.63,Lạc,1.220452640402347,498.0,10,21.3833,103.0167,0.4917087209302325,35,5.9,38,0.4
Thái Bình,2010,24.103698630136986,4.756024434904659,31.79,10.21,37.77,5.9,82.30460273972602,6.850115236737684,79.12178082191781,1475.51,71.75,9.053739078115504,0.6931506849315069,21.261287671232875,11,5,141,23,95,5147.85,10.390915492957747,0.2602739726027397,0.0301369863013698,1407.67,23.940767123287667,5088.38,Lúa,6.637019230769231,6.0,50,20.4463,106.3364,0.2566389534883721,27,5.6,42,0.2
Bình Dương,2015,28.38868493150685,1.8572943282871732,33.07,24.16,41.21,18.27,70.93821917808219,13.564676669152217,63.89084931506849,981.09,46.2,5.996042838280984,0.5614520547945205,23.910246575342462,159,0,125,10,116,6711.87,7.786428571428572,0.3178082191780822,0.4356164383561643,1070.81,28.002082191780826,6570.76,Lúa mùa,3.857142857142857,58.0,10,11.197,106.7081,0.6092527536231884,26,5.3,52,0.4
Đắk Nông,2009,24.53553424657534,1.7696752828283564,28.68,18.22,37.4,12.9,74.92901369863014,11.461572687684995,71.90731506849315,805.09,48.96,4.305132935817717,0.6533972602739726,24.30268493150685,23,0,145,3,102,5305.47,5.514315068493151,0.2794520547945205,0.0630136986301369,930.59,24.368715846994537,5258.95,Khoai lang,11.95,601.0,10,12.0,107.6833,0.4546028985507246,37,6.0,35,0.4
Bắc Giang,2017,22.700219178082197,5.199427055942874,31.19,8.87,36.87,2.3,83.3034794520548,6.858322625378594,83.58553424657535,1888.95,59.03,8.384404234470258,0.7757260273972603,21.68928767123288,7,29,175,26,53,4638.62,10.732670454545454,0.1452054794520547,0.0191780821917808,1547.96,22.53683060109289,4612.35,Lúa,5.704119850187266,14.0,50,21.2731,106.1946,0.2863296511627907,24,6.1,45,0.2
Long An,2016,28.2574043715847,2.0855132636888047,34.0,24.53,41.99,18.12,76.48614754098361,13.97699788135606,71.35377049180327,1252.13,37.34,5.381946493299684,0.710136612021858,24.02453551912568,127,0,177,6,95,6682.21,7.034438202247191,0.2602739726027397,0.347945205479452,1012.26,28.409671232876715,6719.53,Khoai lang,4.5,3.0,50,10.5333,106.4,0.4158046376811594,31,5.7,42,0.2
Cao Bằng,2009,20.574438356164386,5.629947057766178,27.94,5.46,32.85,0.42,80.93567123287671,8.882069782876,73.8512602739726,1089.33,43.83,5.702288151881943,0.7075068493150685,21.199808219178085,0,71,146,8,84,3899.9,7.410408163265306,0.2301369863013698,0.0,1622.2,19.65071038251366,3645.28,Khoai lang,5.1875,196.0,50,22.6662,106.257,0.4415334302325581,30,6.0,34,0.4
Long An,2021,27.16945205479452,1.6678334390009948,33.11,21.71,41.06,15.79,81.9569589041096,10.968996308324774,78.95123287671233,2268.39,69.31,9.695866529689525,0.8111506849315069,24.16468493150685,58,0,213,34,69,6266.85,10.599953271028037,0.1890410958904109,0.1589041095890411,2726.06,27.96415300546448,6574.88,Lúa thu đông,10.85155004231469,3.0,50,10.5333,106.4,0.4158046376811594,31,5.7,42,0.2
Tuyên Quang,2010,23.740273972602743,5.2741031143689705,33.99,10.95,40.83,7.1,76.14213698630137,9.37590035722734,80.55468493150684,1177.28,33.2,5.436466071759331,0.6013424657534246,21.24205479452055,45,23,171,8,73,5015.2,6.844651162790697,0.2,0.1232876712328767,1204.15,23.38769863013699,4887.32,Khoai lang,6.0,42.0,50,21.8235,105.2131,0.370853488372093,31,6.5,32,0.4
Thanh Hóa,2019,24.525698630136983,4.62924226195991,30.97,10.47,38.96,6.81,85.05594520547946,5.420051548481623,76.46619178082192,1741.14,80.25,9.651000613984104,0.8322465753424657,21.668054794520547,16,12,173,24,32,5301.88,10.006551724137932,0.0876712328767123,0.0438356164383561,2047.59,23.70909589041096,5005.68,Ngô,4.505422993492408,11.0,50,19.8067,105.7767,0.2927501449275362,27,6.2,40,0.2
Quảng Ngãi,2021,24.834986301369863,2.896344951742137,29.66,14.94,35.7,13.02,85.38443835616438,4.931435776556858,68.58295890410959,4757.6,513.69,40.26737977927947,0.8408767123287672,23.45323287671233,1,0,250,50,11,5414.77,18.954581673306773,0.0301369863013698,0.0027397260273972,3745.29,25.09483606557377,5524.71,Sắn,18.087719298245613,10.0,50,15.12,108.8,0.3424921739130435,32,6.0,42,0.4
Phú Yên,2022,26.67517808219178,1.692143053587375,29.32,22.62,31.79,21.6,83.43950684931507,3.7360718305684673,73.21027397260274,2592.2,129.3,13.17113500844967,0.8528493150684932,23.64898630136986,0,0,252,34,0,6086.44,10.24584980237154,0.0,0.0,2802.15,26.671616438356164,6085.14,Khoai lang,10.02865329512894,49.0,50,13.0833,109.3,0.4346776811594203,32,5.9,40,0.2
Quảng Nam,2021,26.176383561643835,2.764941838259861,30.5,17.29,33.42,16.74,83.56608219178082,4.490840830718944,68.58295890410959,5103.62,571.89,48.60722413525461,0.8016164383561644,23.45323287671233,0,0,238,49,14,5904.38,21.35405857740586,0.0383561643835616,0.0,4055.92,26.333005464480877,5977.88,Lúa,5.596852300242131,10.0,50,15.5667,108.4833,0.3477252173913043,31,6.1,38,0.8
Quảng Ninh,2016,23.732704918032788,5.461065283736865,30.59,6.69,33.11,5.43,84.02448087431694,7.8784864778601555,75.89002732240438,2397.8,134.41,14.021958778701924,0.876775956284153,21.521994535519127,0,6,208,26,46,5032.24,11.472727272727274,0.1260273972602739,0.0,2194.7,24.28090410958904,5212.53,Ngô,4.051724137931035,274.0,10,21.1935,107.2,0.6572186046511628,37,5.4,37,0.4
Vĩnh Phúc,2018,23.028767123287672,5.496449489654461,30.53,6.82,35.28,2.46,83.64021917808219,6.49697050755234,82.58334246575342,1919.11,59.12,8.97667526838321,0.8169863013698629,21.7512602739726,4,33,181,24,41,4767.74,10.544560439560438,0.1123287671232876,0.010958904109589,2018.79,23.147835616438357,4799.5,Khoai lang,10.45694200351494,33.0,10,21.3614,105.5401,0.4950447674418605,28,5.7,43,0.4
TP.Hồ Chí Minh,2018,27.679534246575344,1.8973949903778,33.06,23.87,41.51,16.96,77.08391780821918,13.08075084143277,78.5087397260274,1396.02,79.03,6.980774874098298,0.641013698630137,24.022246575342468,95,0,177,10,72,6453.03,7.842808988764045,0.1972602739726027,0.2602739726027397,1202.31,27.5573698630137,6408.44,Ngô,3.75,11.0,50,10.7769,106.7009,0.2611559420289855,40,5.0,31,0.2
